rank,property_id,address,latitude,longitude,price,currency,bathrooms,bedrooms,area,land_area,zestimate,rent_zestimate,days_on_zillow,sold_date,is_zillow_owned,image,listing_type,broker_name,input,property_url,listing_url
18,75316115,"2434 Dallas St, San Angelo, TX 76901",31.456109,-100.472663,149900,USD,1,3,1218.0 sqft,,120000,1221,0,,FALSE,https://photos.zillowstatic.com/fp/9f8c22d4b9b299ba2e6244524315921a-p_e.jpg,House for sale,,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/2434-Dallas-St-San-Angelo-TX-76901/75316115_zpid/,https://www.zillow.com/homes/TX_rb/
268,244892041,"9 White St APT 3, New York, NY 10013",40.719044,-74.005761,4425000,USD,1,3,3000.0 sqft,,2761300,5526,0,,FALSE,https://photos.zillowstatic.com/fp/f5890315f990c0633ca507f405683fb8-p_e.jpg,Condo for sale,Listing by: Compass,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/9-White-St-APT-3-New-York-NY-10013/244892041_zpid/,https://www.zillow.com/homes/NY_rb/7_p/
612,2067990575,"510 Knollwood Dr SE, Cedar Rapids, IA 52403",41.98135,-91.637193,610900,USD,6,5,4589.0 sqft,,,,2,,FALSE,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=41.98135,-91.637193&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=KFNbYNL6lluoIEwt3p19y9S7zL4=",House for sale,SKOGMAN REALTY,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/510-Knollwood-Dr-SE-Cedar-Rapids-IA-52403/2067990575_zpid/,https://www.zillow.com/homes/IA_rb/16_p/
79,31739790,"34 Artillery Ln, Baldwinsville, NY 13027",43.165963,-76.34258,199900,USD,3,4,1686.0 sqft,,,,0,,FALSE,https://photos.zillowstatic.com/fp/0b8d52ce3f93a16ff53ca43296be7b8f-p_e.jpg,House for sale,Listing by: Hunt Real Estate ERA,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/34-Artillery-Ln-Baldwinsville-NY-13027/31739790_zpid/,https://www.zillow.com/homes/NY_rb/2_p/
669,112155372,"2323 Snowy Egret Dr, Katy, TX 77494",29.741555,-95.823594,360000,USD,2,3,2152.0 sqft,,369800,2261,0,,FALSE,https://photos.zillowstatic.com/fp/b56090911ec04120056d28638ce2533d-p_e.jpg,House for sale,"Compass RE Texas, LLC",https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/2323-Snowy-Egret-Dr-Katy-TX-77494/112155372_zpid/,https://www.zillow.com/homes/TX_rb/17_p/
786,2108170338,"240 Bronxville Rd APT B4, Bronxville, NY 10708",40.941344,-73.840723,365000,USD,2,2,1410.0 sqft,,,,0,,FALSE,https://photos.zillowstatic.com/fp/46f1cf266b480a386600d5642f0b63b4-p_e.jpg,Condo for sale,Listing by: Redfin Real Estate,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/240-Bronxville-Rd-APT-B4-Bronxville-NY-10708/2108170338_zpid/,https://www.zillow.com/homes/NY_rb/20_p/
760,83894027,"5414 Thyme Ln, Baytown, TX 77521",29.821395,-94.979314,260000,USD,3,4,2495.0 sqft,,260000,1995,0,,FALSE,https://photos.zillowstatic.com/fp/079ede0c89f2704c162b3d9356ef0e99-p_e.jpg,House for sale,Keller Williams Signature,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/5414-Thyme-Ln-Baytown-TX-77521/83894027_zpid/,https://www.zillow.com/homes/TX_rb/19_p/
684,50465805,"3031 N Mercury Ave, Odessa, TX 79764",31.858136,-102.446228,169900,USD,1,3,1092.0 sqft,,165045,1640,0,,FALSE,https://photos.zillowstatic.com/fp/57c0b8b1746c28785f0e3f0eb4e21ca6-p_e.jpg,House for sale,,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/3031-N-Mercury-Ave-Odessa-TX-79764/50465805_zpid/,https://www.zillow.com/homes/TX_rb/18_p/
576,32481743,"35 Sunnyside Rd, Scotia, NY 12302",42.830192,-73.952627,274900,USD,3,3,1750.0 sqft,,257800,1599,0,,FALSE,https://photos.zillowstatic.com/fp/f74d61cb86e1ef14669b206eca402945-p_e.jpg,House for sale,Listing by: Keller Williams Capital Dist,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/35-Sunnyside-Rd-Scotia-NY-12302/32481743_zpid/,https://www.zillow.com/homes/NY_rb/15_p/
722,59465292,"7 Saint George Glen Dr, East Setauket, NY 11733",40.925286,-73.110413,899000,USD,4,5,,,888300,5324,0,,FALSE,https://photos.zillowstatic.com/fp/3255cb608c1eb326ae6abcd0b5d0cd2d-p_e.jpg,House for sale,Listing by: Coach Real Estate Assoc Inc,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/7-Saint-George-Glen-Dr-East-Setauket-NY-11733/59465292_zpid/,https://www.zillow.com/homes/NY_rb/19_p/
729,2078244195,"345 W 145th St APT 12B5, New York, NY 10031",40.8241,-73.944099,467000,USD,1,1,820.0 sqft,,,2057,0,,FALSE,https://photos.zillowstatic.com/fp/0eb97554410aced4a15bd1a1e4353423-p_e.jpg,Condo for sale,Listing by: Brown Harris Stevens,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/345-W-145th-St-APT-12B5-New-York-NY-10031/2078244195_zpid/,https://www.zillow.com/homes/NY_rb/19_p/
768,31558704,"407 William St, Rome, NY 13440",43.219306,-75.459701,124900,USD,,,2043.0 sqft,,93200,1784,0,,FALSE,https://photos.zillowstatic.com/fp/abde923fd0ab90d323367d70876161ea-p_e.jpg,Multi-family home for sale,Listing by: COLDWELL BANKER PRIME PROPERTIES,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/407-William-St-Rome-NY-13440/31558704_zpid/,https://www.zillow.com/homes/NY_rb/20_p/
473,32600040,"77 Alton Rd, Babylon, NY 11702",40.685339,-73.335967,679900,USD,3,5,,,671300,3436,0,,FALSE,https://photos.zillowstatic.com/fp/e268c38cf7c20070576050357f756932-p_e.jpg,House for sale,Listing by: BERKSHIRE HATHAWAY,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/77-Alton-Rd-Babylon-NY-11702/32600040_zpid/,https://www.zillow.com/homes/NY_rb/12_p/
293,27555162,"24311 Bay Hill Blvd, Katy, TX 77494",29.765725,-95.793785,485000,USD,4,4,3567.0 sqft,,475800,3399,0,,FALSE,https://photos.zillowstatic.com/fp/bd37a31d417ce21ccf60c426d59fea08-p_e.jpg,House for sale,NICOLE FREER GROUP,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/24311-Bay-Hill-Blvd-Katy-TX-77494/27555162_zpid/,https://www.zillow.com/homes/TX_rb/8_p/
761,244596864,"350 Richmond Ter APT 2A, Staten Island, NY 10301",40.647916,-74.085271,249000,USD,1,1,853.0 sqft,,295500,1717,0,,FALSE,https://photos.zillowstatic.com/fp/eb4597c8a2ebf03114e2be6a64b903e9-p_e.jpg,Condo for sale,Listing by: Gateway Arms Realty Corp.,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/350-Richmond-Ter-APT-2A-Staten-Island-NY-10301/244596864_zpid/,https://www.zillow.com/homes/NY_rb/20_p/
309,125230453,"3871 Blackchamp Rd, Waxahachie, TX 76065",32.439565,-96.90266,529000,USD,5,5,3250.0 sqft,,626400,1890,0,,FALSE,https://photos.zillowstatic.com/fp/c7e8430be2b8724afd19ec0ff0262066-p_e.jpg,House for sale,,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/3871-Blackchamp-Rd-Waxahachie-TX-76065/125230453_zpid/,https://www.zillow.com/homes/TX_rb/8_p/
443,28668719,"15987 County Road 355, Terrell, TX 75161",32.782494,-96.190455,449000,USD,2,3,1728.0 sqft,,286500,1697,0,,FALSE,https://photos.zillowstatic.com/fp/81acda467514852370b015c58caf4039-p_e.jpg,House for sale,,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/15987-County-Road-355-Terrell-TX-75161/28668719_zpid/,https://www.zillow.com/homes/TX_rb/12_p/
49,29155503,"5016 Boulder Lake Rd, Fort Worth, TX 76103",32.765251,-97.247761,285000,USD,4,3,2433.0 sqft,,315600,2834,0,,FALSE,https://photos.zillowstatic.com/fp/1dac339622f5f6bc96af83d55fa45140-p_e.jpg,House for sale,,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/5016-Boulder-Lake-Rd-Fort-Worth-TX-76103/29155503_zpid/,https://www.zillow.com/homes/TX_rb/2_p/
209,29121389,"5413 Cox St, Fort Worth, TX 76105",32.711202,-97.239386,120000,USD,,,,0.45 acres,,1153,0,,FALSE,https://photos.zillowstatic.com/fp/54995e4b906743a53c72846a5824c1ef-p_e.jpg,Lot / Land for sale,,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/5413-Cox-St-Fort-Worth-TX-76105/29121389_zpid/,https://www.zillow.com/homes/TX_rb/6_p/
381,26469568,"10902 Calmon Park, San Antonio, TX 78249",29.547332,-98.636272,384000,USD,4,5,3205.0 sqft,,369000,2600,0,,FALSE,https://photos.zillowstatic.com/fp/be1236fed340c80f6cd9c31953c80449-p_e.jpg,House for sale,"eXp Realty, LLC",https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/10902-Calmon-Park-San-Antonio-TX-78249/26469568_zpid/,https://www.zillow.com/homes/TX_rb/10_p/
452,86956786,"1813 Jenny Ln, Eldora, IA 50627",42.355013,-93.089272,142900,USD,2,2,1792.0 sqft,,142900,1114,2,,FALSE,https://photos.zillowstatic.com/fp/1ae9935f3c4b57a57be006352b081aa9-p_e.jpg,House for sale,Five Star Real Estate Group,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/1813-Jenny-Ln-Eldora-IA-50627/86956786_zpid/,https://www.zillow.com/homes/IA_rb/12_p/
456,2067980846,"11515 NE 110th Ave, Maxwell, IA 50161",41.760782,-93.356972,239000,USD,,0,,12 acres,,,2,,FALSE,https://photos.zillowstatic.com/fp/e5a77b3250f209e1d32d872b0f58cb8e-p_e.jpg,Lot / Land for sale,WB Realty Company,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/11515-NE-110th-Ave-Maxwell-IA-50161/2067980846_zpid/,https://www.zillow.com/homes/IA_rb/12_p/
561,61001402,"2351 Pine Lake Rd, Penn Yan, NY 14527",42.648829,-77.176723,195000,USD,1,2,1584.0 sqft,,,,0,,FALSE,https://photos.zillowstatic.com/fp/3100c7ee3f897c9e65ea99015e7c9a89-p_e.jpg,House for sale,Listing by: Finger Lakes Realty,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/2351-Pine-Lake-Rd-Penn-Yan-NY-14527/61001402_zpid/,https://www.zillow.com/homes/NY_rb/15_p/
279,247174389,"6636 30th Avenue Dr, Shellsburg, IA 52332",42.059778,-91.90505,795000,USD,7,8,6375.0 sqft,,221400,999,1,,FALSE,https://photos.zillowstatic.com/fp/5b6b120ad9ecfa8e0a7877da52153f18-p_e.jpg,New construction,Pinnacle Realty LLC,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/6636-30th-Avenue-Dr-Shellsburg-IA-52332/247174389_zpid/,https://www.zillow.com/homes/IA_rb/7_p/
118,114463383,"516 Mill Run, Dubuque, IA 52002",42.517274,-90.726227,560000,USD,4,4,4029.0 sqft,,550100,2667,0,,FALSE,https://photos.zillowstatic.com/fp/012fd5ad0b9dd02c509c11af6aec0b55-p_e.jpg,House for sale,Remax Advantage,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/516-Mill-Run-Dubuque-IA-52002/114463383_zpid/,https://www.zillow.com/homes/IA_rb/3_p/
382,55659599,"2914 Mable Dr, Canyon, TX 79015",34.973968,-101.907248,42000,USD,,0,,"10,454 sqft",,993,0,,FALSE,https://photos.zillowstatic.com/fp/ce96b3dcc38f3580f3b126df9a6f9fc3-p_e.jpg,Lot / Land for sale,,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/2914-Mable-Dr-Canyon-TX-79015/55659599_zpid/,https://www.zillow.com/homes/TX_rb/10_p/
785,2067964585,"69-44 168th St, Fresh Meadows, NY 11365",40.73169,-73.801632,1049000,USD,3,3,,,,,0,,FALSE,https://photos.zillowstatic.com/fp/2a3c3034bd1e87a267974f0e242e4bf4-p_e.jpg,Coming soon,Listing by: Keller Williams Rlty Landmark,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/69-44-168th-St-Fresh-Meadows-NY-11365/2067964585_zpid/,https://www.zillow.com/homes/NY_rb/20_p/
136,98309250,"2305 Blue Star Dr, Corpus Christi, TX 78414",27.67781,-97.345115,210000,USD,2,3,1226.0 sqft,,211500,1697,0,,FALSE,https://photos.zillowstatic.com/fp/de0210ab45e7c4a257d0310e582e2bb5-p_e.jpg,House for sale,Keller Williams Coastal Bend,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/2305-Blue-Star-Dr-Corpus-Christi-TX-78414/98309250_zpid/,https://www.zillow.com/homes/TX_rb/4_p/
58,76656287,"414 Belmont Ave, Waterloo, IA 50701",42.493458,-92.355356,24900,USD,1,2,1044.0 sqft,,35200,767,0,,FALSE,https://photos.zillowstatic.com/fp/9e9b24ca86083fa5d1c87c463675e347-p_e.jpg,Townhouse for sale,Oakridge Real Estate,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/414-Belmont-Ave-Waterloo-IA-50701/76656287_zpid/,https://www.zillow.com/homes/IA_rb/2_p/
167,2067956522,"689 Quincy St #1B, Brooklyn, NY 11221",40.689422,-73.931261,849000,USD,2,1,1288.0 sqft,,,,0,,FALSE,https://photos.zillowstatic.com/fp/d379cfb3ac3b5bac24fb07b0110b0d61-p_e.jpg,Condo for sale,Listing by: Douglas Elliman,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/689-Quincy-St-1B-Brooklyn-NY-11221/2067956522_zpid/,https://www.zillow.com/homes/NY_rb/5_p/
272,28517739,"14315 Cypress Valley Dr, Cypress, TX 77429",30.000242,-95.637868,250000,USD,2,4,1895.0 sqft,,250300,1900,0,,FALSE,https://photos.zillowstatic.com/fp/00599f5f32ce0e670525af6532e09cbc-p_e.jpg,House for sale,Martha Turner Sotheby's,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/14315-Cypress-Valley-Dr-Cypress-TX-77429/28517739_zpid/,https://www.zillow.com/homes/TX_rb/7_p/
468,2067956191,"26541 Easy St, Magnolia, TX 77355",30.18861,-95.791373,275000,USD,2,3,1377.0 sqft,,,,0,,FALSE,https://photos.zillowstatic.com/fp/b2d9fb8ccb72d087d0cf8f1db264f81e-p_e.jpg,New construction,Cadavid Properties Inc,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/26541-Easy-St-Magnolia-TX-77355/2067956191_zpid/,https://www.zillow.com/homes/TX_rb/12_p/
756,2067957647,"0 County Rd, Portland, TX 78374",,,395530,USD,,0,,,,,0,,FALSE,https://photos.zillowstatic.com/fp/c6d934a6a1b0910668c0f9062059fd85-p_e.jpg,House for sale,Cass Real Estate,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/0-County-Rd-Portland-TX-78374/2067957647_zpid/,https://www.zillow.com/homes/TX_rb/19_p/
163,232419489,"215 Broad St, Grinnell, IA 50112",41.733772,-92.724613,115000,USD,1,2,988.0 sqft,,,,0,,FALSE,https://photos.zillowstatic.com/fp/2e33a7d02a917b347c14354495ea3a5a-p_e.jpg,House for sale,Found It,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/215-Broad-St-Grinnell-IA-50112/232419489_zpid/,https://www.zillow.com/homes/IA_rb/5_p/
432,125377888,"1102 Broadway St, Audubon, IA 50025",41.72335,-94.921245,15870,USD,1,2,1000.0 sqft,,75800,795,2,,FALSE,https://photos.zillowstatic.com/fp/4eca3900443fab3f5dd5b5e5a6d96191-p_e.jpg,Foreclosure,Silverado Realty,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/1102-Broadway-St-Audubon-IA-50025/125377888_zpid/,https://www.zillow.com/homes/IA_rb/11_p/
237,76885270,"812 Lake Rd, Ottumwa, IA 52501",40.990454,-92.446773,225000,USD,1,3,1120.0 sqft,,111300,680,1,,FALSE,https://photos.zillowstatic.com/fp/ada44dbf9857e11afa9e75ef2c83812c-p_e.jpg,House for sale,Bridge City Realty,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/812-Lake-Rd-Ottumwa-IA-52501/76885270_zpid/,https://www.zillow.com/homes/IA_rb/6_p/
251,2067957891,"70 Poughkeepsie Ct, Staten Island, NY 10312",40.525087,-74.169855,709000,USD,,,,"10,012 sqft",,,0,,FALSE,https://photos.zillowstatic.com/fp/fa50bde790adc7eb144d4a9352eab7f3-p_e.jpg,Lot / Land for sale,"Listing by: Robert DeFalco Realty, Inc.",https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/70-Poughkeepsie-Ct-Staten-Island-NY-10312/2067957891_zpid/,https://www.zillow.com/homes/NY_rb/7_p/
583,122523983,"1310 Daybreak Way, Midland, TX 79705",32.065157,-102.079866,379900,USD,2,3,2468.0 sqft,,,,0,,FALSE,https://photos.zillowstatic.com/fp/31e995400975aff75fcb5cf74fc22aa5-p_e.jpg,House for sale,"Up Group, Realtors",https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/1310-Daybreak-Way-Midland-TX-79705/122523983_zpid/,https://www.zillow.com/homes/TX_rb/15_p/
365,2079265891,"62 28th Ave, Brooklyn, NY 11214",40.589257,-73.985835,1799999,USD,5,1,2958.0 sqft,,,2129,0,,FALSE,https://photos.zillowstatic.com/fp/533a545ff244980d21562390e05bcc94-p_e.jpg,Multi-family home for sale,Listing by: Remax Edge,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/62-28th-Ave-Brooklyn-NY-11214/2079265891_zpid/,https://www.zillow.com/homes/NY_rb/10_p/
64,86927378,"108 E Union St, Manchester, IA 52057",42.487856,-91.457191,150000,USD,2,4,2178.0 sqft,,159500,1359,0,,FALSE,https://photos.zillowstatic.com/fp/9e97bbf9c3348912517ad13e49dc9f70-p_e.jpg,House for sale,NORTHEAST Iowa Realty,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/108-E-Union-St-Manchester-IA-52057/86927378_zpid/,https://www.zillow.com/homes/IA_rb/2_p/
518,61831244,"6880 Goodrich Rd, Clarence Center, NY 14032",43.035261,-78.637355,225000,USD,1,3,1144.0 sqft,,272900,1699,0,,FALSE,https://photos.zillowstatic.com/fp/7e090fa0e0bc9db48c0620b028587057-p_e.jpg,House for sale,Listing by: Hunt Real Estate ERA,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/6880-Goodrich-Rd-Clarence-Center-NY-14032/61831244_zpid/,https://www.zillow.com/homes/NY_rb/13_p/
463,30495123,"2028 Route 23b, Catskill, NY 12482",42.268644,-73.940301,318000,USD,3,4,2432.0 sqft,,,2491,0,,FALSE,https://photos.zillowstatic.com/fp/5abf4d3c19ab0c63ce1497566833ac20-p_e.jpg,House for sale,Listing by: Coldwell Banker Advisor Realty,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/2028-Route-23b-Catskill-NY-12482/30495123_zpid/,https://www.zillow.com/homes/NY_rb/12_p/
407,29782372,"1708 Undercliff Ave, Bronx, NY 10453",40.850252,-73.920741,745000,USD,2,5,3180.0 sqft,,,,0,,FALSE,https://photos.zillowstatic.com/fp/80671b1b8edec9996b23c19264049599-p_e.jpg,Multi-family home for sale,Listing by: Pantiga Group Inc.,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/1708-Undercliff-Ave-Bronx-NY-10453/29782372_zpid/,https://www.zillow.com/homes/NY_rb/11_p/
103,31940015,"3253 35th St, Astoria, NY 11106",40.75901,-73.923035,2300000,USD,6,8,3360.0 sqft,,,2564,0,,FALSE,https://photos.zillowstatic.com/fp/4b081de565547f56df76342cd1675491-p_e.jpg,Multi-family home for sale,Listing by: Richmont Realty LLC,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/3253-35th-St-Astoria-NY-11106/31940015_zpid/,https://www.zillow.com/homes/NY_rb/3_p/
506,28092335,"24 Farnham Park Dr, Houston, TX 77024",29.749827,-95.507674,7500000,USD,10,5,15021.0 sqft,,4412800,27106,0,,FALSE,https://photos.zillowstatic.com/fp/fa66d3eb86b661700a405a5b6566ab51-p_e.jpg,House for sale,Martha Turner Sotheby's,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/24-Farnham-Park-Dr-Houston-TX-77024/28092335_zpid/,https://www.zillow.com/homes/TX_rb/13_p/
437,86893099,"930 230th St, Tipton, IA 52772",41.756855,-91.185317,575000,USD,4,5,2839.0 sqft,,557300,2323,2,,FALSE,https://photos.zillowstatic.com/fp/f796ebceca1630f6ae5d61d60c758e5e-p_e.jpg,House for sale,,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/930-230th-St-Tipton-IA-52772/86893099_zpid/,https://www.zillow.com/homes/IA_rb/11_p/
654,244520352,"4703 161st Ct, Urbandale, IA 50323",41.646651,-93.839939,805000,USD,4,4,3000.0 sqft,,,,2,,FALSE,https://photos.zillowstatic.com/fp/6e3686657a030305217129fde5d21d25-p_e.jpg,New construction,RE/MAX Precision,https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/4703-161st-Ct-Urbandale-IA-50323/244520352_zpid/,https://www.zillow.com/homes/IA_rb/17_p/
194,27572247,"1822 Lakebend Dr, Sugar Land, TX 77478",29.611145,-95.605631,524990,USD,4,5,3696.0 sqft,,427900,3413,0,,FALSE,https://photos.zillowstatic.com/fp/b4585d2a336c0436c572a78dd8d10b47-p_e.jpg,House for sale,RE/MAX Southwest,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/1822-Lakebend-Dr-Sugar-Land-TX-77478/27572247_zpid/,https://www.zillow.com/homes/TX_rb/5_p/
37,53119857,"11066 Clearstream Ln, Frisco, TX 75035",33.131496,-96.783662,429900,USD,2,4,2169.0 sqft,,410300,2574,0,,FALSE,https://photos.zillowstatic.com/fp/5340db52e9b4ecc844c91f8fc1408f12-p_e.jpg,House for sale,,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/11066-Clearstream-Ln-Frisco-TX-75035/53119857_zpid/,https://www.zillow.com/homes/TX_rb/
325,250533901,"4575 County Road 344, Early, TX 76802",31.772342,-98.918013,16000,USD,,,,1 acres,,,0,,FALSE,https://photos.zillowstatic.com/fp/a44f8acd508ffa433907fdb4a3cd5ab3-p_e.jpg,Lot / Land for sale,,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/4575-County-Road-344-Early-TX-76802/250533901_zpid/,https://www.zillow.com/homes/TX_rb/9_p/
390,2067976400,"10217 Powell Ave, Johnston, IA 50131",,,348200,USD,3,3,1659.0 sqft,,,,1,,FALSE,https://photos.zillowstatic.com/fp/befc1d8d52e54099bcb2f02f6e566949-p_e.jpg,New construction,"EXP Realty, LLC",https://www.zillow.com/homes/IA_rb/,https://www.zillow.com/homedetails/10217-Powell-Ave-Johnston-IA-50131/2067976400_zpid/,https://www.zillow.com/homes/IA_rb/10_p/
723,97690135,"5109 Draper St, Fort Worth, TX 76105",32.720273,-97.245137,285000,USD,2,3,1679.0 sqft,,,1243,0,,FALSE,https://photos.zillowstatic.com/fp/f8a56314dbd0f049b1203d635f7c7fba-p_e.jpg,House for sale,,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/5109-Draper-St-Fort-Worth-TX-76105/97690135_zpid/,https://www.zillow.com/homes/TX_rb/19_p/
223,32680384,"10 British Colony Rd, Northport, NY 11768",40.915018,-73.294924,1060000,USD,3,4,2570.0 sqft,,,3879,0,,FALSE,https://photos.zillowstatic.com/fp/25d85318c81d23bdddf2bed07d55e73c-p_e.jpg,House for sale,Listing by: Signature Premier Properties,https://www.zillow.com/homes/NY_rb/,https://www.zillow.com/homedetails/10-British-Colony-Rd-Northport-NY-11768/32680384_zpid/,https://www.zillow.com/homes/NY_rb/6_p/
